,country,year,gpd,life,continent,population
34101,Timor-Leste,1892,625,29.65,Asia,302945
34102,Timor-Leste,1893,626,29.68,Asia,306282
34103,Timor-Leste,1894,627,29.72,Asia,309656
34104,Timor-Leste,1895,628,29.75,Asia,313066
34105,Timor-Leste,1896,630,29.78,Asia,316515
34106,Timor-Leste,1897,631,29.81,Asia,320001
34107,Timor-Leste,1898,632,29.84,Asia,323526
34108,Timor-Leste,1899,633,29.88,Asia,327089
34109,Timor-Leste,1900,635,29.91,Asia,330692
34110,Timor-Leste,1901,636,29.94,Asia,334334
34111,Timor-Leste,1902,637,29.97,Asia,337948
34112,Timor-Leste,1903,638,30,Asia,341670
34113,Timor-Leste,1904,640,30.03,Asia,345434
34114,Timor-Leste,1905,641,30.07,Asia,349238
34115,Timor-Leste,1906,642,30.1,Asia,353085
34116,Timor-Leste,1907,644,30.13,Asia,356873
34117,Timor-Leste,1908,645,30.16,Asia,360803
34118,Timor-Leste,1909,646,30.19,Asia,364777
34119,Timor-Leste,1910,647,30.23,Asia,368795
34120,Timor-Leste,1911,649,30.26,Asia,372827
34121,Timor-Leste,1912,650,30.29,Asia,376934
34122,Timor-Leste,1913,651,30.32,Asia,381085
34123,Timor-Leste,1914,652,30.35,Asia,385283
34124,Timor-Leste,1915,654,30.39,Asia,389526
34125,Timor-Leste,1916,655,30.42,Asia,393817
34126,Timor-Leste,1917,656,30.45,Asia,398154
34127,Timor-Leste,1918,658,9.9,Asia,402582
34128,Timor-Leste,1919,659,30.51,Asia,407048
34129,Timor-Leste,1920,660,30.55,Asia,411563
34130,Timor-Leste,1921,662,30.58,Asia,416129
34131,Timor-Leste,1922,663,30.61,Asia,420745
34132,Timor-Leste,1923,665,30.64,Asia,425412
34133,Timor-Leste,1924,666,30.67,Asia,430132
34134,Timor-Leste,1925,668,30.7,Asia,434903
34135,Timor-Leste,1926,669,30.74,Asia,438789
34136,Timor-Leste,1927,670,30.77,Asia,441774
34137,Timor-Leste,1928,672,30.8,Asia,443845
34138,Timor-Leste,1929,673,30.83,Asia,445926
34139,Timor-Leste,1930,675,30.86,Asia,448016
34140,Timor-Leste,1931,676,30.9,Asia,450116
34141,Timor-Leste,1932,678,30.93,Asia,452226
34142,Timor-Leste,1933,679,30.96,Asia,454345
34143,Timor-Leste,1934,681,30.99,Asia,456475
34144,Timor-Leste,1935,682,31.02,Asia,457270
34145,Timor-Leste,1936,684,31.06,Asia,456730
34146,Timor-Leste,1937,685,31.09,Asia,454854
34147,Timor-Leste,1938,687,31.12,Asia,452986
34148,Timor-Leste,1939,688,31.15,Asia,451125
34149,Timor-Leste,1940,689,31.18,Asia,449272
34150,Timor-Leste,1941,691,31.22,Asia,447427
34151,Timor-Leste,1942,692,22.67,Asia,445589
34152,Timor-Leste,1943,694,20.53,Asia,443758
34153,Timor-Leste,1944,695,17.3,Asia,441936
34154,Timor-Leste,1945,697,16.24,Asia,440120
34155,Timor-Leste,1946,698,21.68,Asia,438312
34156,Timor-Leste,1947,700,28.21,Asia,436512
34157,Timor-Leste,1948,701,31.44,Asia,434719
34158,Timor-Leste,1949,703,31.47,Asia,432933
34159,Timor-Leste,1950,704,31.5,Asia,433397
34160,Timor-Leste,1951,706,31.81,Asia,438237
34161,Timor-Leste,1952,707,32.39,Asia,443420
34162,Timor-Leste,1953,709,32.97,Asia,448981
34163,Timor-Leste,1954,710,33.56,Asia,454968
34164,Timor-Leste,1955,711,34.14,Asia,461385
34165,Timor-Leste,1956,713,34.73,Asia,468246
34166,Timor-Leste,1957,714,35.31,Asia,475546
34167,Timor-Leste,1958,716,35.89,Asia,483279
34168,Timor-Leste,1959,717,36.48,Asia,491423
34169,Timor-Leste,1960,719,37.06,Asia,499950
34170,Timor-Leste,1961,720,37.65,Asia,508845
34171,Timor-Leste,1962,722,38.24,Asia,518107
34172,Timor-Leste,1963,723,38.83,Asia,527749
34173,Timor-Leste,1964,725,39.42,Asia,537786
34174,Timor-Leste,1965,726,40.06,Asia,548218
34175,Timor-Leste,1966,728,40.79,Asia,558676
34176,Timor-Leste,1967,729,41.61,Asia,569031
34177,Timor-Leste,1968,731,42.47,Asia,579807
34178,Timor-Leste,1969,732,43.29,Asia,591739
34179,Timor-Leste,1970,733,43.88,Asia,605125
34180,Timor-Leste,1971,735,44.56,Asia,620945
34181,Timor-Leste,1972,736,45.21,Asia,638499
34182,Timor-Leste,1973,738,45.93,Asia,654437
34183,Timor-Leste,1974,756,46.66,Asia,664223
34184,Timor-Leste,1975,774,42.98,Asia,664984
34185,Timor-Leste,1976,792,44.75,Asia,654947
34186,Timor-Leste,1977,811,44.95,Asia,636096
34187,Timor-Leste,1978,831,44.43,Asia,613857
34188,Timor-Leste,1979,851,43.98,Asia,595872
34189,Timor-Leste,1980,871,46.96,Asia,587563
34190,Timor-Leste,1981,892,49.19,Asia,591005
34191,Timor-Leste,1982,914,50.73,Asia,604430
34192,Timor-Leste,1983,936,51.8,Asia,624648
34193,Timor-Leste,1984,958,53.29,Asia,646688
34194,Timor-Leste,1985,981,54.45,Asia,666945
34195,Timor-Leste,1986,1005,55.39,Asia,684184
34196,Timor-Leste,1987,1029,56.42,Asia,699522
34197,Timor-Leste,1988,1053,56.86,Asia,714474
34198,Timor-Leste,1989,1079,57.14,Asia,731444
34199,Timor-Leste,1990,1104,58,Asia,751933
34200,Timor-Leste,1991,1184,58.25,Asia,777011
34201,Timor-Leste,1992,1261,59.16,Asia,805435
34202,Timor-Leste,1993,1344,59.69,Asia,833611
34203,Timor-Leste,1994,1441,60.58,Asia,856684
34204,Timor-Leste,1995,1560,60.89,Asia,871447
34205,Timor-Leste,1996,1735,62.45,Asia,875916
34206,Timor-Leste,1997,1838,61.55,Asia,871994
34207,Timor-Leste,1998,1834,61.79,Asia,865194
34208,Timor-Leste,1999,1195,55.72,Asia,863269
34209,Timor-Leste,2000,1391,63.69,Asia,871607
34210,Timor-Leste,2001,1580,64.31,Asia,892531
34211,Timor-Leste,2002,1425,64.8,Asia,923825
34212,Timor-Leste,2003,1339,65.23,Asia,960852
34213,Timor-Leste,2004,1297,66.16,Asia,996698
34214,Timor-Leste,2005,1338,67.18,Asia,1026484
34215,Timor-Leste,2006,1235,68.32,Asia,1048621
34216,Timor-Leste,2007,1355,69.21,Asia,1064973
34217,Timor-Leste,2008,1529,70.04,Asia,1078110
34218,Timor-Leste,2009,1705,70.61,Asia,1092021
34219,Timor-Leste,2010,1853,71.1,Asia,1109591
34220,Timor-Leste,2011,1963,71.6,Asia,1131523
34221,Timor-Leste,2012,2032,72.05,Asia,1156760
34222,Timor-Leste,2013,2041,72.33,Asia,1184366
34223,Timor-Leste,2014,2110,72.46,Asia,1212814
34224,Timor-Leste,2015,2151,72.56,Asia,1240977
34225,Timor-Leste,2016,1929,72.69,Asia,1268671
34226,Timor-Leste,2017,1804,73.02,Asia,1296311
34227,Togo,1800,682,31.3,Africa,445985
34228,Togo,1801,683,31.3,Africa,445985
34229,Togo,1802,683,31.3,Africa,445985
34230,Togo,1803,683,31.3,Africa,445985
34231,Togo,1804,683,31.3,Africa,445985
34232,Togo,1805,683,31.3,Africa,445985
34233,Togo,1806,683,31.3,Africa,445985
34234,Togo,1807,683,31.3,Africa,445985
34235,Togo,1808,683,31.3,Africa,445985
34236,Togo,1809,683,31.3,Africa,445985
34237,Togo,1810,683,31.3,Africa,445985
34238,Togo,1811,684,31.3,Africa,446172
34239,Togo,1812,684,31.3,Africa,446548
34240,Togo,1813,684,31.3,Africa,447115
34241,Togo,1814,684,31.3,Africa,447873
34242,Togo,1815,684,31.3,Africa,448826
34243,Togo,1816,684,31.3,Africa,449974
34244,Togo,1817,684,31.3,Africa,451319
34245,Togo,1818,684,31.3,Africa,452863
34246,Togo,1819,684,31.3,Africa,454609
34247,Togo,1820,684,31.3,Africa,456556
34248,Togo,1821,688,31.3,Africa,458708
34249,Togo,1822,691,31.3,Africa,461066
34250,Togo,1823,694,31.3,Africa,463633
34251,Togo,1824,698,31.3,Africa,466408
34252,Togo,1825,701,31.3,Africa,469396
34253,Togo,1826,705,31.3,Africa,472597
34254,Togo,1827,708,31.3,Africa,476013
34255,Togo,1828,711,31.3,Africa,479647
34256,Togo,1829,715,31.3,Africa,483500
34257,Togo,1830,718,31.3,Africa,487574
34258,Togo,1831,722,31.3,Africa,491871
34259,Togo,1832,725,31.3,Africa,496206
34260,Togo,1833,729,31.3,Africa,500579
34261,Togo,1834,732,31.3,Africa,504991
34262,Togo,1835,736,31.3,Africa,509441
34263,Togo,1836,739,31.3,Africa,513931
34264,Togo,1837,743,31.3,Africa,518461
34265,Togo,1838,747,31.3,Africa,523030
34266,Togo,1839,750,31.3,Africa,527639
34267,Togo,1840,754,31.3,Africa,532290
34268,Togo,1841,758,31.3,Africa,536981
34269,Togo,1842,761,31.3,Africa,541713
34270,Togo,1843,765,31.3,Africa,546487
34271,Togo,1844,769,31.3,Africa,551304
34272,Togo,1845,772,31.3,Africa,556162
34273,Togo,1846,776,31.3,Africa,561064
34274,Togo,1847,780,31.3,Africa,566009
34275,Togo,1848,784,31.3,Africa,570997
34276,Togo,1849,787,31.3,Africa,576029
34277,Togo,1850,791,31.3,Africa,581106
34278,Togo,1851,795,31.3,Africa,586189
34279,Togo,1852,799,31.3,Africa,591316
34280,Togo,1853,803,31.3,Africa,596488
34281,Togo,1854,807,31.3,Africa,601705
34282,Togo,1855,810,31.3,Africa,606968
34283,Togo,1856,814,31.3,Africa,612277
34284,Togo,1857,818,31.3,Africa,617632
34285,Togo,1858,822,31.3,Africa,623035
34286,Togo,1859,826,31.3,Africa,628484
34287,Togo,1860,830,31.3,Africa,633981
34288,Togo,1861,834,31.3,Africa,639526
34289,Togo,1862,838,31.3,Africa,645120
34290,Togo,1863,842,31.3,Africa,650763
34291,Togo,1864,846,31.3,Africa,656455
34292,Togo,1865,851,31.3,Africa,662196
34293,Togo,1866,855,31.3,Africa,667988
34294,Togo,1867,859,31.3,Africa,673831
34295,Togo,1868,863,31.3,Africa,679725
34296,Togo,1869,867,31.3,Africa,685670
34297,Togo,1870,871,31.3,Africa,691667
34298,Togo,1871,876,31.34,Africa,697717
34299,Togo,1872,880,31.37,Africa,703819
34300,Togo,1873,884,31.41,Africa,709793
34301,Togo,1874,888,31.44,Africa,716002
34302,Togo,1875,893,31.48,Africa,722264
34303,Togo,1876,897,31.51,Africa,728581
34304,Togo,1877,901,31.55,Africa,734784
34305,Togo,1878,906,31.58,Africa,741211
34306,Togo,1879,910,31.62,Africa,747694
34307,Togo,1880,914,31.66,Africa,754234
34308,Togo,1881,919,31.69,Africa,760675
34309,Togo,1882,923,31.73,Africa,767328
34310,Togo,1883,928,31.76,Africa,774039
34311,Togo,1884,932,31.8,Africa,780669
34312,Togo,1885,937,31.83,Africa,787497
34313,Togo,1886,941,31.87,Africa,794385
34314,Togo,1887,946,31.9,Africa,801210
34315,Togo,1888,950,31.94,Africa,808218
34316,Togo,1889,955,31.98,Africa,815287
34317,Togo,1890,960,32.01,Africa,822418
34318,Togo,1891,964,32.05,Africa,829611
34319,Togo,1892,969,32.08,Africa,836867
34320,Togo,1893,974,32.12,Africa,844187
34321,Togo,1894,978,32.15,Africa,851570
34322,Togo,1895,983,32.19,Africa,859019
34323,Togo,1896,988,32.22,Africa,866532
34324,Togo,1897,993,32.26,Africa,874111
34325,Togo,1898,997,32.3,Africa,881756
34326,Togo,1899,1002,32.33,Africa,889469
34327,Togo,1900,1007,32.37,Africa,897248
34328,Togo,1901,1012,32.4,Africa,905096
34329,Togo,1902,1017,32.44,Africa,912895
34330,Togo,1903,1022,32.47,Africa,920880
34331,Togo,1904,1027,32.51,Africa,928934
34332,Togo,1905,1032,32.54,Africa,937059
34333,Togo,1906,1037,32.58,Africa,945255
34334,Togo,1907,1042,32.62,Africa,953351
34335,Togo,1908,1047,32.65,Africa,961690
34336,Togo,1909,1052,32.69,Africa,970101
34337,Togo,1910,1057,32.72,Africa,978586
34338,Togo,1911,1062,32.76,Africa,987094
34339,Togo,1912,1067,32.79,Africa,995728
34340,Togo,1913,1072,32.83,Africa,1004437
34341,Togo,1914,1073,32.86,Africa,1013222
34342,Togo,1915,1073,32.9,Africa,1022084
34343,Togo,1916,1073,32.94,Africa,1031023
34344,Togo,1917,1074,32.97,Africa,1040041
34345,Togo,1918,1074,12.76,Africa,1049230
34346,Togo,1919,1074,33.04,Africa,1058477
34347,Togo,1920,1074,33.08,Africa,1067806
34348,Togo,1921,1073,33.11,Africa,1077217
34349,Togo,1922,1072,33.15,Africa,1086710
34350,Togo,1923,1071,33.18,Africa,1096288
34351,Togo,1924,1069,33.22,Africa,1105950
34352,Togo,1925,1068,33.26,Africa,1115696
34353,Togo,1926,1067,33.29,Africa,1125529
34354,Togo,1927,1066,33.33,Africa,1135449
34355,Togo,1928,1064,33.36,Africa,1145456
34356,Togo,1929,1063,33.4,Africa,1155551
34357,Togo,1930,1062,33.43,Africa,1165735
34358,Togo,1931,1060,33.47,Africa,1176009
34359,Togo,1932,1059,33.5,Africa,1186373
34360,Togo,1933,1058,33.54,Africa,1196829
34361,Togo,1934,1056,33.58,Africa,1207377
34362,Togo,1935,1055,33.61,Africa,1218017
34363,Togo,1936,1054,33.65,Africa,1228752
34364,Togo,1937,1052,33.68,Africa,1239581
34365,Togo,1938,1051,33.72,Africa,1250506
34366,Togo,1939,1050,33.75,Africa,1261527
34367,Togo,1940,1048,33.79,Africa,1272645
34368,Togo,1941,1047,33.82,Africa,1283861
34369,Togo,1942,1046,33.86,Africa,1295176
34370,Togo,1943,1044,33.9,Africa,1306590
34371,Togo,1944,1043,33.93,Africa,1318105
34372,Togo,1945,1041,33.97,Africa,1329722
34373,Togo,1946,1040,34.58,Africa,1341441
34374,Togo,1947,1039,35.18,Africa,1353264
34375,Togo,1948,1037,35.79,Africa,1365190
34376,Togo,1949,1036,36.4,Africa,1377222
34377,Togo,1950,1034,37.01,Africa,1395457
34378,Togo,1951,1050,37.42,Africa,1425487
34379,Togo,1952,1066,38.22,Africa,1441906
34380,Togo,1953,1080,39.01,Africa,1452088
34381,Togo,1954,1095,39.8,Africa,1461520
34382,Togo,1955,1110,40.57,Africa,1473839
34383,Togo,1956,1125,41.35,Africa,1490731
34384,Togo,1957,1139,42.12,Africa,1512029
34385,Togo,1958,1152,42.89,Africa,1535969
34386,Togo,1959,1165,43.66,Africa,1559674
34387,Togo,1960,1238,44.42,Africa,1580513
34388,Togo,1961,1289,45.17,Africa,1597526
34389,Togo,1962,1303,45.93,Africa,1612755
34390,Togo,1963,1331,46.68,Africa,1631764
34391,Togo,1964,1483,47.43,Africa,1662073
34392,Togo,1965,1640,48.16,Africa,1708630
34393,Togo,1966,1742,48.91,Africa,1774029
34394,Togo,1967,1789,49.65,Africa,1855442
34395,Togo,1968,1827,50.39,Africa,1945780
34396,Togo,1969,1969,51.13,Africa,2034907
34397,Togo,1970,1878,51.86,Africa,2115522
34398,Togo,1971,1962,52.33,Africa,2185662
34399,Togo,1972,1981,52.8,Africa,2247582
34400,Togo,1973,1854,53.18,Africa,2303345
34401,Togo,1974,1885,53.67,Africa,2356622
34402,Togo,1975,1828,54,Africa,2410446
34403,Togo,1976,1774,54.31,Africa,2464455
34404,Togo,1977,1825,54.67,Africa,2518566
34405,Togo,1978,1961,55.09,Africa,2576469
34406,Togo,1979,2026,55.51,Africa,2642846
34407,Togo,1980,1883,55.9,Africa,2720839
34408,Togo,1981,1711,56.2,Africa,2812039
34409,Togo,1982,1587,56.4,Africa,2915066
34410,Togo,1983,1447,56.5,Africa,3026238
34411,Togo,1984,1436,56.43,Africa,3140237
34412,Togo,1985,1449,56.65,Africa,3252994
34413,Togo,1986,1440,56.86,Africa,3364020
34414,Togo,1987,1407,56.65,Africa,3474080
34415,Togo,1988,1416,57.14,Africa,3581928
34416,Togo,1989,1415,57.15,Africa,3686373
34417,Togo,1990,1350,57.39,Africa,3786940
34418,Togo,1991,1308,57.42,Africa,3882271
34419,Togo,1992,1227,57.51,Africa,3973327
34420,Togo,1993,1018,57.36,Africa,4064926
34421,Togo,1994,1143,57.16,Africa,4163642
34422,Togo,1995,1201,57.16,Africa,4274024
34423,Togo,1996,1270,56.94,Africa,4398238
34424,Togo,1997,1409,56.46,Africa,4534551
34425,Togo,1998,1334,56.21,Africa,4679023
34426,Togo,1999,1326,56.43,Africa,4825704
34427,Togo,2000,1277,56.32,Africa,4970367
34428,Togo,2001,1221,56.17,Africa,5111770
34429,Togo,2002,1178,56.23,Africa,5251472
34430,Togo,2003,1204,56.01,Africa,5391401
34431,Togo,2004,1198,56.39,Africa,5534598
34432,Togo,2005,1180,56.41,Africa,5683268
34433,Togo,2006,1196,56.99,Africa,5837792
34434,Togo,2007,1191,57.14,Africa,5997385
34435,Togo,2008,1185,57.39,Africa,6161796
34436,Togo,2009,1194,58.04,Africa,6330472
34437,Togo,2010,1208,58.74,Africa,6502952
34438,Togo,2011,1234,59.63,Africa,6679282
34439,Togo,2012,1259,60.35,Africa,6859482
34440,Togo,2013,1275,60.92,Africa,7042948
34441,Togo,2014,1315,61.47,Africa,7228915
34442,Togo,2015,1351,62.06,Africa,7416802
34443,Togo,2016,1382,62.59,Africa,7606374
34444,Togo,2017,1429,62.85,Africa,7797694
34445,Tonga,1800,663,28.2,Oceania,18658
34446,Tonga,1801,663,28.2,Oceania,18654
34447,Tonga,1802,663,28.2,Oceania,18651
34448,Tonga,1803,663,28.2,Oceania,18647
34449,Tonga,1804,663,28.2,Oceania,18643
34450,Tonga,1805,663,28.2,Oceania,18640
34451,Tonga,1806,663,28.2,Oceania,18636
34452,Tonga,1807,663,28.2,Oceania,18632
34453,Tonga,1808,663,28.2,Oceania,18629
34454,Tonga,1809,663,28.2,Oceania,18625
34455,Tonga,1810,664,28.2,Oceania,18621
34456,Tonga,1811,664,28.2,Oceania,18617
34457,Tonga,1812,664,28.2,Oceania,18614
34458,Tonga,1813,664,28.2,Oceania,18610
34459,Tonga,1814,664,28.2,Oceania,18606
34460,Tonga,1815,664,28.2,Oceania,18603
34461,Tonga,1816,664,28.2,Oceania,18599
34462,Tonga,1817,664,28.2,Oceania,18595
34463,Tonga,1818,664,28.2,Oceania,18592
34464,Tonga,1819,664,28.2,Oceania,18588
34465,Tonga,1820,665,28.2,Oceania,18584
34466,Tonga,1821,667,28.2,Oceania,18581
34467,Tonga,1822,669,28.2,Oceania,18577
34468,Tonga,1823,671,28.2,Oceania,18573
34469,Tonga,1824,674,28.2,Oceania,18570
34470,Tonga,1825,676,28.2,Oceania,18566
34471,Tonga,1826,678,28.2,Oceania,18562
34472,Tonga,1827,680,28.2,Oceania,18559
34473,Tonga,1828,683,28.2,Oceania,18555
34474,Tonga,1829,685,28.2,Oceania,18551
34475,Tonga,1830,687,28.2,Oceania,18548
34476,Tonga,1831,690,28.2,Oceania,18544
34477,Tonga,1832,692,28.2,Oceania,18540
34478,Tonga,1833,694,28.2,Oceania,18537
34479,Tonga,1834,697,28.2,Oceania,18533
34480,Tonga,1835,699,28.2,Oceania,18530
34481,Tonga,1836,702,28.2,Oceania,18527
34482,Tonga,1837,704,28.2,Oceania,18524
34483,Tonga,1838,706,28.2,Oceania,18521
34484,Tonga,1839,709,28.2,Oceania,18518
34485,Tonga,1840,711,28.2,Oceania,18516
34486,Tonga,1841,714,28.2,Oceania,18515
34487,Tonga,1842,716,28.2,Oceania,18516
34488,Tonga,1843,718,28.2,Oceania,18518
34489,Tonga,1844,721,28.2,Oceania,18522
34490,Tonga,1845,723,28.2,Oceania,18527
34491,Tonga,1846,726,28.2,Oceania,18534
34492,Tonga,1847,728,28.2,Oceania,18542
34493,Tonga,1848,731,28.2,Oceania,18552
34494,Tonga,1849,733,28.2,Oceania,18564
34495,Tonga,1850,736,28.2,Oceania,18577
34496,Tonga,1851,738,28.2,Oceania,18590
34497,Tonga,1852,741,28.2,Oceania,18605
34498,Tonga,1853,743,28.2,Oceania,18622
34499,Tonga,1854,746,28.2,Oceania,18640
34500,Tonga,1855,748,28.2,Oceania,18659
34501,Tonga,1856,751,28.2,Oceania,18680
34502,Tonga,1857,753,28.2,Oceania,18702
34503,Tonga,1858,756,28.2,Oceania,18726
34504,Tonga,1859,758,28.2,Oceania,18751
34505,Tonga,1860,761,28.2,Oceania,18778
34506,Tonga,1861,764,28.2,Oceania,18806
34507,Tonga,1862,766,28.2,Oceania,18834
34508,Tonga,1863,769,28.2,Oceania,18862
34509,Tonga,1864,771,28.2,Oceania,18890
34510,Tonga,1865,774,28.2,Oceania,18918
34511,Tonga,1866,777,28.2,Oceania,18946
34512,Tonga,1867,779,28.2,Oceania,18974
34513,Tonga,1868,782,28.2,Oceania,19002
34514,Tonga,1869,785,28.2,Oceania,19030
34515,Tonga,1870,787,28.2,Oceania,19059
34516,Tonga,1871,790,28.2,Oceania,19087
34517,Tonga,1872,793,28.21,Oceania,19115
34518,Tonga,1873,795,28.21,Oceania,19144
34519,Tonga,1874,798,28.21,Oceania,19172
34520,Tonga,1875,801,28.21,Oceania,19201
34521,Tonga,1876,803,28.22,Oceania,19229
34522,Tonga,1877,806,28.22,Oceania,19257
34523,Tonga,1878,809,28.22,Oceania,19286
34524,Tonga,1879,812,28.22,Oceania,19315
34525,Tonga,1880,814,28.23,Oceania,19343
34526,Tonga,1881,817,28.23,Oceania,19372
34527,Tonga,1882,820,28.23,Oceania,19401
34528,Tonga,1883,823,28.24,Oceania,19430
34529,Tonga,1884,826,28.24,Oceania,19459
34530,Tonga,1885,828,28.24,Oceania,19487
34531,Tonga,1886,831,28.24,Oceania,19516
34532,Tonga,1887,834,28.25,Oceania,19545
34533,Tonga,1888,837,28.25,Oceania,19574
34534,Tonga,1889,840,28.25,Oceania,19603
34535,Tonga,1890,843,28.25,Oceania,19633
34536,Tonga,1891,845,28.26,Oceania,19662
34537,Tonga,1892,848,28.26,Oceania,19691
34538,Tonga,1893,851,8.02,Oceania,19720
34539,Tonga,1894,854,28.26,Oceania,19750
34540,Tonga,1895,857,28.27,Oceania,19779
34541,Tonga,1896,860,28.27,Oceania,19896
34542,Tonga,1897,863,28.27,Oceania,20028
34543,Tonga,1898,866,28.28,Oceania,20174
34544,Tonga,1899,869,28.28,Oceania,20336
34545,Tonga,1900,872,28.28,Oceania,20512
34546,Tonga,1901,875,28.28,Oceania,20704
34547,Tonga,1902,877,28.29,Oceania,20899
34548,Tonga,1903,880,28.29,Oceania,21146
34549,Tonga,1904,883,28.29,Oceania,21411
34550,Tonga,1905,886,28.29,Oceania,21696
34551,Tonga,1906,889,28.3,Oceania,21892
34552,Tonga,1907,892,28.3,Oceania,22086
34553,Tonga,1908,896,28.3,Oceania,22287
34554,Tonga,1909,899,28.31,Oceania,22489
34555,Tonga,1910,902,28.31,Oceania,22689
34556,Tonga,1911,905,28.31,Oceania,22891
34557,Tonga,1912,908,28.31,Oceania,23087
34558,Tonga,1913,911,28.32,Oceania,23278
34559,Tonga,1914,922,28.32,Oceania,23472
34560,Tonga,1915,934,28.32,Oceania,23666
34561,Tonga,1916,945,28.32,Oceania,23863
34562,Tonga,1917,957,28.33,Oceania,24061
34563,Tonga,1918,969,5.87,Oceania,24263
34564,Tonga,1919,981,28.33,Oceania,24466
34565,Tonga,1920,993,28.33,Oceania,24671
34566,Tonga,1921,1004,28.34,Oceania,24932
34567,Tonga,1922,1015,28.34,Oceania,25251
34568,Tonga,1923,1027,28.34,Oceania,25628
34569,Tonga,1924,1038,28.35,Oceania,26011
34570,Tonga,1925,1050,28.35,Oceania,26400
34571,Tonga,1926,1061,29.55,Oceania,26795
34572,Tonga,1927,1073,30.75,Oceania,27196
34573,Tonga,1928,1085,31.95,Oceania,27602
34574,Tonga,1929,1097,33.15,Oceania,28015
34575,Tonga,1930,1109,34.35,Oceania,28434
34576,Tonga,1931,1122,35.54,Oceania,28908
34577,Tonga,1932,1134,36.74,Oceania,29440
34578,Tonga,1933,1147,37.94,Oceania,30032
34579,Tonga,1934,1159,39.14,Oceania,30635
34580,Tonga,1935,1172,40.34,Oceania,31250
34581,Tonga,1936,1185,41.54,Oceania,31878
34582,Tonga,1937,1198,42.74,Oceania,32518
34583,Tonga,1938,1212,43.94,Oceania,33171
34584,Tonga,1939,1225,45.15,Oceania,33952
34585,Tonga,1940,1239,46.35,Oceania,34868
34586,Tonga,1941,1252,47.55,Oceania,35925
34587,Tonga,1942,1266,48.74,Oceania,37014
34588,Tonga,1943,1280,49.95,Oceania,38136
34589,Tonga,1944,1294,51.15,Oceania,39292
34590,Tonga,1945,1309,52.35,Oceania,40483
34591,Tonga,1946,1323,53.56,Oceania,41710
34592,Tonga,1947,1338,54.76,Oceania,42974
34593,Tonga,1948,1352,55.96,Oceania,44276
34594,Tonga,1949,1367,57.17,Oceania,45618
34595,Tonga,1950,1382,58.37,Oceania,47220
34596,Tonga,1951,1398,58.56,Oceania,49315
34597,Tonga,1952,1413,58.93,Oceania,51170
34598,Tonga,1953,1428,59.3,Oceania,52783
34599,Tonga,1954,1444,59.66,Oceania,54150
34600,Tonga,1955,1460,60.04,Oceania,55323
34601,Tonga,1956,1476,60.42,Oceania,56366
34602,Tonga,1957,1492,60.79,Oceania,57387
34603,Tonga,1958,1509,61.17,Oceania,58508
34604,Tonga,1959,1525,61.55,Oceania,59873
34605,Tonga,1960,1542,61.93,Oceania,61601
34606,Tonga,1961,1559,62.31,Oceania,63745
34607,Tonga,1962,1576,62.68,Oceania,66259
34608,Tonga,1963,1593,63.04,Oceania,69005
34609,Tonga,1964,1610,63.4,Oceania,71757
34610,Tonga,1965,1628,63.76,Oceania,74362
34611,Tonga,1966,1646,64.11,Oceania,76779
34612,Tonga,1967,1664,64.47,Oceania,79052
34613,Tonga,1968,1682,64.81,Oceania,81097
34614,Tonga,1969,1700,65.16,Oceania,82877
34615,Tonga,1970,1719,65.5,Oceania,84369
34616,Tonga,1971,1737,65.63,Oceania,85518
34617,Tonga,1972,1756,65.75,Oceania,86347
34618,Tonga,1973,1775,65.84,Oceania,86988
34619,Tonga,1974,1850,65.94,Oceania,87609
34620,Tonga,1975,1910,66.01,Oceania,88348
34621,Tonga,1976,1921,66.07,Oceania,89254
34622,Tonga,1977,1993,66.09,Oceania,90295
34623,Tonga,1978,2003,66.08,Oceania,91364
34624,Tonga,1979,2017,66.02,Oceania,92300
34625,Tonga,1980,2325,65.98,Oceania,93007
34626,Tonga,1981,2656,65.96,Oceania,93453
34627,Tonga,1982,3074,66.03,Oceania,93681
34628,Tonga,1983,3290,66.19,Oceania,93774
34629,Tonga,1984,3381,66.51,Oceania,93842
34630,Tonga,1985,3623,66.83,Oceania,93953
34631,Tonga,1986,3700,67.14,Oceania,94145
34632,Tonga,1987,3796,67.42,Oceania,94384
34633,Tonga,1988,3697,67.61,Oceania,94667
34634,Tonga,1989,3680,67.77,Oceania,94929
34635,Tonga,1990,3574,67.91,Oceania,95153
34636,Tonga,1991,3796,68.06,Oceania,95333
34637,Tonga,1992,3799,68.17,Oceania,95496
34638,Tonga,1993,3935,68.23,Oceania,95644
34639,Tonga,1994,4122,68.31,Oceania,95833
34640,Tonga,1995,4264,68.4,Oceania,96076
34641,Tonga,1996,4252,68.48,Oceania,96369
34642,Tonga,1997,4230,68.62,Oceania,96725
34643,Tonga,1998,4327,68.7,Oceania,97135
34644,Tonga,1999,4474,68.69,Oceania,97591
34645,Tonga,2000,4602,68.75,Oceania,98082
34646,Tonga,2001,4742,68.89,Oceania,98611
34647,Tonga,2002,4876,69,Oceania,99184
34648,Tonga,2003,4948,69.1,Oceania,99789
34649,Tonga,2004,4901,69.24,Oceania,100406
34650,Tonga,2005,4947,69.46,Oceania,101041
34651,Tonga,2006,4875,69.64,Oceania,101689
34652,Tonga,2007,4642,69.68,Oceania,102357
